freq,Awake_DP,Awake_NFd,Sed_DP_11.36,Sed_NF_11.36,Sed_DP_12.15,Sed_NF_12.15,Sed_DP_12.53,Sed_NF_12.53,Sed_DP_13.13,Sed_NF_13.13,Awake_SF,Awake_NFs,Sed_SF_11.43,Sed_NF_11.43,Sed_SF_12.23,Sed_NF_12.23,Sed_SF_13.02,Sed_NF_13.02,Sed_SF_13.39,Sed_NF_13.39,Awake_phase,Sed_phase_11.43,Sed_phase_12.23,Sed_phase_13.02,Sed_phase_13.39
1.541426549,25.41963389,-25.55363762,29.32988515,-20.93468401,30.1901809,-29.11699548,28.83790899,-33.63138441,30.22474597,-24.80676304,6.596620796,-36.24193273,9.926869574,-27.01476746,9.68408199,-24.30718641,8.975383671,-19.94816141,7.551620423,-23.98440137,-0.921824311,-0.881828138,-0.890913645,-0.877079609,-0.874558765
1.55191644,25.30844556,-30.87964282,29.1075006,-21.71583213,29.99269816,-29.04507159,28.64271237,-27.74193864,30.01864681,-25.58160122,6.655402451,-33.95658337,9.67344158,-27.38174367,9.339100841,-23.52545573,8.706702318,-20.53769461,6.878639361,-26.27546692,-0.939932801,-0.89718031,-0.906826213,-0.894279982,-0.889664491
1.562477718,25.18890006,-33.07896971,28.93574648,-22.37816743,29.84558803,-26.1507722,28.49621205,-24.64324284,29.86416995,-26.51179698,6.775359716,-32.02572556,9.750074703,-27.43027218,9.329332156,-22.14027495,8.789256327,-20.99151099,6.510556972,-27.54584626,-0.957911596,-0.912873737,-0.923430491,-0.911881987,-0.906727385
1.573110869,25.18859893,-27.36257147,28.87455932,-22.68072743,29.80831651,-23.40173047,28.45909939,-22.8641177,29.82222808,-27.78189825,6.845364065,-31.50641163,9.719089756,-27.13129725,9.227953183,-22.26591096,8.784883192,-22.39305412,6.076832495,-30.08226786,-0.976471836,-0.928765664,-0.939023018,-0.928308136,-0.922486672
1.583816382,25.24008301,-23.70960207,28.86455049,-22.73348074,29.82114335,-21.58428857,28.47242494,-21.94071756,29.83405881,-29.87517696,6.939531283,-31.29823675,9.501318969,-26.75346667,8.930760178,-23.82224434,8.592822672,-25.20439244,5.446101194,-37.88957797,-0.996232491,-0.945590733,-0.954318278,-0.944313179,-0.937397633
1.594594749,25.27232881,-21.70012822,28.85405393,-22.75839455,29.83231808,-20.6509047,28.48475193,-21.59394662,29.84812924,-33.55715814,7.095642489,-30.21426773,9.376774541,-26.38714928,8.705641953,-24.75712104,8.484767292,-28.13026739,4.852033949,-33.20346385,-1.015910937,-0.963234358,-0.970694166,-0.961014943,-0.954711799
1.605446467,25.270939,-20.75930113,28.89011131,-22.87814784,29.88890306,-20.43237579,28.54310784,-21.50943501,29.91096023,-40.93448187,7.087413859,-29.96428272,9.121211647,-26.2888808,8.390836696,-25.90514493,8.253917125,-26.47464853,4.106111385,-29.07927235,-1.034189783,-0.979542816,-0.986348939,-0.977748282,-0.970379617
1.616372034,25.19363994,-20.64353084,29.19964961,-22.9913498,30.21771744,-20.64014682,28.87416621,-21.24469608,30.24828175,-47.32174358,6.901598458,-30.29808498,8.661407919,-26.26102508,7.948895289,-29.47248538,7.865206691,-22.26371681,3.089217067,-28.1002426,-1.051462619,-0.994426384,-1.000958236,-0.995054951,-0.982708265
1.627371952,25.1116759,-21.07709184,29.50553237,-23.4448654,30.54138311,-21.55838559,29.20047876,-20.96283601,30.58149854,-36.78489543,6.951614825,-28.97576511,8.241081266,-25.83153157,7.544492038,-35.42938521,7.549548275,-19.38085861,1.999131562,-26.62982554,-1.068839532,-1.010636254,-1.016807262,-1.013526322,-0.998177257
1.638446729,25.02417083,-21.78460658,29.79906546,-24.19394282,30.85053467,-23.26822002,29.51270384,-20.6838513,30.9000869,-32.69627415,7.232255995,-27.99760497,7.807281871,-25.36595037,7.086661371,-46.67661148,7.154878726,-17.83193134,0.853453456,-25.00423803,-1.085063107,-1.026217651,-1.032106972,-1.030214352,-1.011111274
1.649596873,25.05083751,-22.24738228,29.63962415,-25.37283212,30.70368696,-26.34138295,29.36942194,-20.92913131,30.76167835,-30.83847179,7.467421919,-27.73272513,7.343633679,-25.19948229,6.531289926,-39.48504414,6.567514973,-16.97881344,-0.376717758,-22.46407224,-1.100376124,-1.040055059,-1.046101435,-1.04395987,-1.015179897
1.660822897,25.11108064,-22.28165285,29.28807833,-26.23482252,30.36075317,-30.55554517,29.03055061,-21.5147538,30.4256388,-29.69564021,7.568303747,-26.35338942,6.999236889,-24.93327928,6.089356266,-32.83844137,6.087659875,-15.67426283,-1.715130894,-19.92438973,-1.116477466,-1.055124319,-1.061678602,-1.059383804,-1.020605482
1.672125318,25.17387668,-22.10299417,28.8577001,-26.59596935,29.93421264,-34.27968437,28.60852612,-22.37052644,30.00432862,-28.60211616,7.657169716,-26.0849693,6.610054775,-24.69262665,5.628466999,-29.3936573,5.654636498,-15.50107878,-3.06135292,-19.13059067,-1.13263277,-1.06979371,-1.076360449,-1.07375922,-1.022800599
1.683504655,25.22881458,-22.13896272,29.10969713,-26.18150107,30.18478143,-32.45194992,28.86390912,-22.73135514,30.25858929,-26.72757865,7.721439674,-26.27993804,6.092125732,-24.44446225,5.068285741,-27.29604216,5.234781878,-17.03144094,-4.249647591,-19.2790045,-1.149047074,-1.083654879,-1.088942317,-1.085303583,-1.016591899
1.694961432,25.27537585,-22.68669867,29.88976117,-25.57757447,30.95821791,-28.10993201,29.64224767,-22.70156146,31.03446664,-24.40488152,7.877135447,-24.09429868,5.598448965,-24.00722071,4.51359339,-25.55950668,4.825119688,-17.70642771,-5.631471774,-17.73020983,-1.166464932,-1.099260105,-1.10327629,-1.098028963,-1.008229339
1.706496176,25.327776,-23.82555799,30.24876963,-25.76550575,31.30607102,-24.68517764,29.99485428,-23.19442624,31.38388441,-22.76141917,8.064701336,-23.32844009,4.986731073,-23.75190649,3.841465529,-24.38030609,4.339278781,-18.80128702,-6.776777388,-17.37637427,-1.18155935,-1.113010558,-1.11605515,-1.110070023,-0.992208657
1.718109418,25.34430975,-25.38454566,30.20973581,-26.23442447,31.25246202,-22.28796884,29.94566108,-24.27340026,31.33139585,-21.88055786,8.097238313,-23.86638417,4.294651092,-23.77458029,3.098140304,-22.83796149,3.855548958,-22.3291863,-7.267638073,-18.30648441,-1.194510447,-1.124441706,-1.126762368,-1.121157502,-0.968543205
1.729801692,25.22458708,-26.57006905,30.04103322,-25.93446024,31.06736247,-20.59422972,29.76447114,-25.94168481,31.14740044,-21.55820421,8.049768376,-23.09984618,3.66722195,-23.73457784,2.404847731,-20.96139109,3.457166393,-28.33381919,-7.50456871,-17.88760575,-1.208841883,-1.137660604,-1.139312086,-1.133347841,-0.942970475
1.741573535,25.1099473,-26.18068907,29.60176612,-24.96778821,30.61174018,-19.68558384,29.31217228,-28.67433074,30.69329035,-21.96646562,7.876505871,-23.38887087,3.037898205,-23.64068795,1.588871268,-21.48862572,2.972466942,-29.35962949,-6.897189588,-18.11691355,-1.219185518,-1.147266536,-1.148353685,-1.145184047,-0.918744918
1.753425489,25.01659667,-24.78400362,28.9658199,-23.98420942,29.96137901,-19.44309949,28.66455625,-31.51352233,30.04528904,-23.06575565,7.857416366,-23.91964879,2.324324771,-23.28320725,0.57756772,-23.64670576,2.380470999,-25.63468775,-5.889389278,-18.39918936,-1.227536841,-1.154588451,-1.1554114,-1.157515378,-0.899849076
1.765358099,25.20138889,-23.1641457,28.93166384,-22.67892183,29.91640883,-19.03450855,28.6218494,-29.55103031,30.00399484,-24.11354601,7.889934333,-23.11425574,1.591495228,-22.668772,-0.51703014,-25.46502053,1.827741987,-22.9254061,-4.896972943,-17.45623497,-1.237572889,-1.163156526,-1.164322384,-1.171454931,-0.884994946
1.777371915,25.44246001,-21.86037689,28.90718645,-21.78689066,29.88587244,-19.03081754,28.59327587,-25.63356015,29.97895416,-25.80430667,7.769302735,-23.77927687,0.931768906,-23.63347691,-1.405169537,-25.82384962,1.088702644,-21.80390779,-3.438559094,-18.51169553,-1.242432356,-1.171238473,-1.161007901,-1.179908937,-0.885648682
1.789467488,25.74054528,-20.86898369,28.89345236,-21.33078747,29.87155584,-19.43644045,28.58084955,-22.6892399,29.97238631,-28.31982846,7.681909744,-24.27845798,0.214415427,-25.2090499,-2.35098027,-25.24681758,0.185350361,-20.96554942,-2.091419722,-19.00914233,-1.246318624,-1.180344348,-1.152915941,-1.188289752,-0.888599906
1.801645376,25.5030571,-20.74641199,28.928275,-21.256618,29.91144002,-20.24532059,28.62277733,-20.78419562,30.02252741,-32.02714008,7.633673865,-23.93732234,-0.651156074,-26.74803419,-3.444377526,-24.14800222,-0.896342401,-20.13834742,-1.009256646,-18.00186987,-1.25062548,-1.190542281,-1.14237783,-1.1980092,-0.891677963
1.813906138,25.3319042,-20.89345864,29.16849782,-21.39150166,30.16202197,-21.35909724,28.87563242,-19.57749263,30.28578302,-37.95543169,7.254750844,-26.26532321,-1.762418761,-23.27002849,-3.526016191,-23.59392787,-1.89646612,-18.95479727,-0.067620579,-19.3855115,-1.248060079,-1.186539722,-1.126711992,-1.191554086,-0.90846745
1.826250338,25.25000702,-21.29300587,29.6201468,-21.72877297,30.62867411,-22.86694923,29.34464604,-18.93775539,30.7671591,-55.5726519,6.878456706,-28.56849613,-2.959921151,-20.75677385,-3.45865991,-22.26644657,-2.938064174,-17.57624037,0.913823861,-20.23091944,-1.245241732,-1.181296558,-1.110955464,-1.183353447,-0.921968988
1.838678544,25.30591944,-21.84306619,29.46038119,-23.10540962,30.48755757,-25.68092963,29.20560826,-19.63193982,30.64211604,-42.79510342,6.456426294,-29.6307298,-3.917163361,-19.75801875,-3.092989091,-21.66149611,-3.670871412,-17.03874038,1.733282639,-20.53103351,-1.242001437,-1.170023426,-1.097232953,-1.168340374,-0.935538897
1.851191329,25.37297411,-22.52224909,29.26866756,-24.98374863,30.31698812,-29.22464539,29.03637623,-21.07479936,30.4881914,-38.22158538,5.860864233,-30.24685812,-4.027272984,-20.25578274,-2.311394266,-23.01345211,-3.490665839,-17.39722568,2.356886466,-20.97260693,-1.237744199,-1.149442625,-1.08817496,-1.144353039,-0.951942106
1.863789266,25.44359033,-23.10939876,29.11146693,-27.32939687,30.18219001,-33.02827212,28.90182694,-23.2275672,30.36981043,-37.1117061,5.335270119,-30.89073326,-3.991838221,-19.87172136,-1.565532234,-24.50979971,-3.129526724,-16.57285904,3.019462651,-20.80813934,-1.232140188,-1.128404168,-1.080477325,-1.12152213,-0.966270611
1.876472937,25.54004366,-23.40550602,28.98843145,-29.92822473,30.08176256,-35.87179288,28.80047561,-26.12872416,30.28499895,-37.57057173,4.835828014,-29.5476691,-3.499363948,-20.70250353,-0.692418614,-24.41097307,-2.085380284,-17.59922081,3.555745842,-21.84737877,-1.196919966,-1.116263053,-1.083631324,-1.116620582,-0.981840346
1.889242924,25.64994718,-23.4533133,28.86418028,-31.52662695,29.97912673,-36.2763418,28.69602888,-29.63203884,30.19674978,-38.36767303,4.16433725,-27.68640148,-2.852760982,-22.61802727,0.200625576,-23.60531242,-0.903388404,-18.85263178,4.091250408,-23.51196591,-1.148106262,-1.109021616,-1.090183831,-1.118776328,-0.997151333
1.902099815,25.77118917,-23.47819344,28.73836614,-30.74029072,29.87268771,-33.68072854,28.58754362,-32.8252276,30.10334666,-37.72375988,3.350924773,-26.28045216,-2.207302612,-24.61886996,1.011134013,-22.95475273,0.106224028,-18.42154644,4.653330546,-24.53885171,-1.11034549,-1.103229074,-1.096255129,-1.121407163,-1.011422964
1.9150442,25.69332172,-23.94927664,28.57166246,-29.0584665,29.72172473,-29.98753957,28.43521227,-34.75986148,29.96413164,-35.90743077,2.515372687,-25.69055242,-1.532281818,-22.37658082,1.389708313,-23.15906249,0.381697624,-20.89503852,4.924262013,-25.69974335,-1.127215197,-1.104206091,-1.108688791,-1.134543556,-1.031670697
1.928076677,25.60763767,-24.87454836,28.40856141,-27.75538932,29.56929364,-26.81641404,28.28312413,-36.68813914,29.82219824,-34.40331696,1.638346642,-23.97220909,-0.969244183,-20.581973,1.736151163,-22.68997885,0.639880292,-20.74252194,5.250431037,-27.03967698,-1.137968236,-1.105043656,-1.119994357,-1.146754433,-1.050350291
1.941197843,25.5649867,-26.35055008,28.26811351,-27.01359455,29.43327551,-24.46504526,28.15007384,-41.09759942,29.69526505,-33.77276174,0.871727572,-23.32822888,-0.395066155,-20.05515974,1.980535759,-23.36172063,0.782634539,-21.0166528,5.410029867,-27.78171251,-1.146469144,-1.109208711,-1.130517655,-1.154823779,-1.067981698
1.954408304,25.77774503,-28.23657591,28.20691224,-26.68501226,29.36940201,-22.82856242,28.09237549,-55.64993571,29.63842507,-34.11714857,0.289920971,-23.68488167,0.181698228,-20.13363349,2.122131456,-25.40165229,0.779966026,-22.14282662,5.413910295,-27.79473911,-1.155102497,-1.115840398,-1.140753347,-1.159613449,-1.085867303
1.967708665,26.00302628,-30.73519032,28.12947774,-26.7404942,29.28186386,-21.90396436,28.0144387,-41.9280514,29.5548646,-35.7003812,-0.412369308,-23.62282556,0.876174569,-19.70532423,2.440302265,-26.37204356,0.931728803,-20.05405166,5.670874905,-27.80125592,-1.163318005,-1.12160758,-1.150526502,-1.164353488,-1.103339677
1.98109954,26.18709316,-33.58457457,28.0663422,-27.04007577,29.20142399,-21.5734662,27.94687015,-36.47073185,29.47402104,-38.79223542,-0.641429982,-23.13457063,1.245218891,-21.12707819,2.661167499,-30.04774337,1.325696285,-22.70431709,5.636828454,-25.96758864,-1.166727328,-1.132126512,-1.159728313,-1.167798285,-1.1183568
1.994581544,26.28814177,-35.91255734,28.07097184,-27.43180976,29.18213526,-21.71504938,27.943342,-34.30853475,29.44839262,-42.90634377,-0.793643716,-22.57102249,1.450600663,-22.84884986,2.720051785,-35.70334732,1.527162567,-24.97993421,5.492043317,-24.43279201,-1.169943019,-1.141959158,-1.168592606,-1.170990567,-1.133597537
2.008155297,26.40160859,-36.1885924,28.10256092,-27.83636834,29.18430431,-22.32058127,27.96348838,-33.92162497,29.43671817,-42.32640979,-0.779454696,-22.25965556,1.587635516,-23.64618617,2.815034276,-43.09012126,1.837085565,-26.52713731,5.364404059,-23.44007219,-1.173776755,-1.150946376,-1.17809345,-1.177145478,-1.147631629
2.021821423,26.52392507,-34.41436371,27.95119133,-28.31390343,28.99957159,-23.55716389,27.79822021,-34.97758822,29.2293005,-39.3669123,-0.627719171,-21.60762739,1.695355961,-23.31095122,2.983292803,-48.17625316,2.286992471,-29.26812681,5.270257333,-22.12253501,-1.178073852,-1.159493205,-1.188169413,-1.185564328,-1.160779353
2.035580552,26.64975334,-32.07809661,27.67772053,-28.66477464,28.69091784,-25.3218172,27.50979964,-36.55277451,28.88838078,-38.32964535,-0.444318829,-20.58191209,1.843842941,-23.07557148,3.177308057,-37.9772825,2.725616805,-30.82414178,5.238067586,-20.70309199,-1.181868023,-1.167566223,-1.197900828,-1.193474185,-1.173936452
2.049433316,26.77699245,-30.07681782,27.42798711,-28.69700769,28.40656622,-27.46169562,27.24593896,-36.47759721,28.56215589,-38.94544175,-0.589788428,-21.11129943,2.047390656,-23.9584041,3.188263049,-35.72101802,2.895692263,-27.46927935,5.110793083,-21.90148676,-1.182835414,-1.172541122,-1.208299379,-1.204607556,-1.185132669
2.063380353,26.99642808,-28.61234064,27.30248441,-28.38654306,28.24997022,-29.91860896,27.1095009,-34.38479966,28.35563581,-39.40560248,-0.826687855,-20.99104897,2.205662911,-24.94468643,3.186794922,-32.44457522,3.053954338,-24.96472185,4.976547912,-21.8551489,-1.183690635,-1.17730764,-1.218674923,-1.215315274,-1.196658772
2.077422303,27.23127913,-27.83720929,27.20142793,-27.95148419,28.12428472,-32.89521417,27.00305208,-32.21915273,28.17508555,-36.90967342,-0.883382446,-22.49979688,2.369631909,-24.28100905,3.030242148,-32.81462286,3.12905675,-24.3508866,4.753200792,-23.63028101,-1.188583216,-1.183005465,-1.225777113,-1.222750007,-1.204872614
2.091559814,27.44596354,-27.79343946,27.10940186,-27.49090193,28.01657664,-36.26102662,26.91289297,-30.66779861,28.0121351,-33.39660976,-0.843418629,-24.68312729,2.494286179,-22.90392353,2.749492216,-32.82887329,3.117754285,-24.34870042,4.436296956,-26.97123305,-1.194679135,-1.188935027,-1.231564049,-1.228689768,-1.211732017
2.105793534,27.58448145,-28.50593249,27.02237423,-27.07911159,27.92416236,-38.00189542,26.83525402,-29.73808912,27.86959711,-30.72080858,-0.672108757,-26.27732181,2.616925462,-21.82214722,2.584217282,-32.60185667,3.208937988,-23.96119918,4.216507509,-30.46330064,-1.202684128,-1.194402325,-1.235502284,-1.235378916,-1.217509559
2.12012412,27.72411482,-29.80909127,26.96267263,-26.80494123,27.86891284,-36.10174272,26.79082757,-29.29638859,27.77427269,-28.97367206,-0.232701894,-31.28227334,2.728686831,-20.99937779,2.646397292,-33.0506213,3.501391039,-23.03309328,4.183110611,-46.65308495,-1.215037129,-1.19927921,-1.235137353,-1.243386119,-1.220382315
2.13455223,27.83592569,-31.51719871,27.03234101,-26.71703891,27.95035232,-33.46648147,26.87799682,-29.14901415,27.82945713,-27.91490591,0.338335698,-44.40792159,2.901191918,-20.05845719,2.764040636,-29.55918081,3.853708133,-22.18847454,4.210656942,-30.99351039,-1.225953734,-1.20390751,-1.234786827,-1.250675826,-1.223201278
2.149078527,27.9387473,-33.23553,27.19638261,-26.94689152,28.12902771,-31.59606098,27.05677229,-29.27686301,27.99694436,-27.43109301,1.042633766,-39.62248034,3.312157568,-20.06561446,3.258243938,-30.19364365,3.880943221,-20.91362019,4.549729283,-28.12203832,-1.239331452,-1.208470533,-1.238352283,-1.264225713,-1.227216289
2.163703681,28.05812053,-34.43658338,27.3856905,-27.4834568,28.33026396,-30.69284105,27.2527613,-29.70585249,28.20054401,-27.44592133,1.633235257,-34.79981853,3.663907265,-19.74694721,3.681836163,-27.32358918,3.926495944,-19.53937109,4.835068492,-24.07133876,-1.251525536,-1.212573086,-1.241503724,-1.277419695,-1.230884844
2.178428363,28.27175796,-34.72748294,27.41898093,-28.1111141,28.36759359,-30.92147975,27.28046551,-30.52950147,28.249985,-27.97109256,2.139106675,-35.80391557,4.119018906,-20.12610063,4.223313169,-26.96229543,3.777404492,-19.4297562,5.279525514,-23.37350255,-1.264086851,-1.219276166,-1.248662022,-1.283334767,-1.237330533
2.193253251,28.49438531,-34.41021023,27.49093921,-28.05869841,28.43217409,-31.89335482,27.33254113,-31.32738419,28.33137302,-28.58615776,2.695098138,-37.43550663,4.612149949,-20.6344028,4.804425042,-26.54270555,3.541851085,-19.20570343,5.781150708,-22.76324193,-1.276564443,-1.226315891,-1.256464297,-1.286561296,-1.244168386
2.208179027,28.70979727,-34.10940959,27.75566713,-27.19618404,28.67729617,-32.51024357,27.5640026,-31.56750993,28.59300362,-28.84900977,2.950671399,-34.95799878,5.118772361,-21.3566187,5.344840931,-26.21897929,3.746757734,-19.53570872,6.302727288,-22.52768629,-1.289760642,-1.235129686,-1.266838917,-1.28796939,-1.253496186
2.223206378,28.91777622,-34.48947918,28.20163192,-26.19901821,29.09342064,-31.39344532,27.9671277,-30.98513917,29.02150175,-28.54260406,3.282094893,-31.1596212,5.673901415,-22.42604809,5.89506326,-26.78347822,4.432853321,-20.86324576,6.886391891,-22.99643969,-1.303938507,-1.245634923,-1.279804942,-1.287240102,-1.265155334
2.238335995,29.13229177,-36.35954845,28.67007162,-25.76627522,29.52571531,-29.35323002,28.38883819,-29.8613359,29.46000274,-27.84542527,3.79086944,-28.78186179,6.230853631,-23.51427357,6.428386063,-27.28772076,5.119517922,-21.85937022,7.471909333,-23.2772254,-1.31790128,-1.256407738,-1.292402799,-1.291283099,-1.277108722
2.253568574,29.32839057,-41.99695499,28.78826627,-26.56745096,29.60607015,-28.18474552,28.46258254,-28.89556371,29.54008284,-27.3608141,4.394425671,-27.99157968,6.86145296,-26.12714933,6.945692033,-29.30828896,6.002691037,-24.02543836,8.131516238,-25.24563819,-1.332910976,-1.270500686,-1.307446073,-1.307632229,-1.292860734
2.268904815,29.53591373,-47.12452057,28.91779227,-28.38053937,29.70013526,-28.13735843,28.55525984,-27.94685959,29.62838509,-26.9916315,4.982525509,-27.03853357,7.511918032,-27.25858593,7.505827064,-31.13213428,6.856609672,-26.12850895,8.815681491,-26.25899939,-1.347254907,-1.283180638,-1.321159754,-1.321501189,-1.306966596
2.284345423,29.7232342,-34.84100031,29.27018842,-30.24011617,30.02188443,-29.37481169,28.88160887,-26.85758666,29.94056508,-26.71706102,5.372416466,-28.12282441,8.075700607,-32.25967461,7.991224572,-34.63677371,7.241828189,-30.05385146,9.363783542,-31.20176055,-1.363225403,-1.300756336,-1.338440354,-1.340209006,-1.327141682
2.299891111,29.89690641,-29.47441736,29.76054466,-28.90305847,30.4870442,-32.52782847,29.35753413,-25.69556229,30.39410802,-26.75876902,5.844199929,-29.11261349,8.734779055,-28.99837187,8.579717886,-33.71791597,7.757277306,-31.28466066,10.03683695,-35.33159968,-1.378942065,-1.31611961,-1.353808035,-1.357181094,-1.344777909
2.315542591,30.09310972,-26.29257173,30.21477289,-25.23248446,30.92059692,-35.18016967,29.80765241,-24.59611076,30.81525977,-27.45633989,6.242100068,-31.50788602,9.219556124,-28.18329275,9.0725558,-28.79244191,8.212434882,-34.39438313,10.48749815,-39.65275071,-1.395913283,-1.33712978,-1.374244056,-1.375320597,-1.367936853
2.331300585,30.35959593,-24.28898601,30.5301899,-22.23456657,31.21847799,-29.76371028,30.12685956,-23.61362098,31.10066334,-29.16750386,6.781193863,-34.76371081,9.895943698,-25.3803398,9.754864787,-25.04489691,8.833162808,-28.53895427,11.15614136,-30.52251166,-1.413134541,-1.356870753,-1.393353602,-1.39216608,-1.389752123
2.347165816,30.62091731,-23.1656573,30.84025051,-20.1697043,31.51286249,-25.17242115,30.44583388,-22.58894414,31.38268638,-32.24036291,7.256294979,-38.72044522,10.37879094,-25.60874624,10.26111984,-24.59489714,9.364149638,-28.28620577,11.60914558,-28.46630678,-1.429785881,-1.378440665,-1.415684756,-1.413023617,-1.413950515
2.363139016,30.85303954,-22.7628438,31.15363529,-18.9190511,31.81180938,-22.345906,30.77087765,-21.55009244,31.66946091,-37.57953039,7.719816041,-39.00890142,10.92144403,-26.03119898,10.84512319,-23.81389389,9.977750551,-27.25570855,12.15219076,-25.90393677,-1.446455192,-1.399681127,-1.437830546,-1.433737702,-1.437951198
2.379220918,31.05491312,-22.97365021,31.45378222,-18.39295357,32.09882534,-20.65974908,31.08396544,-20.55190843,31.94466063,-38.79173749,7.89481286,-31.88960481,11.25773747,-26.12779431,11.16112021,-24.36090657,10.33063378,-28.0455562,12.39707434,-25.65119665,-1.463016734,-1.42196843,-1.461593687,-1.455703175,-1.463135062
2.395412263,31.2141156,-23.72777242,31.65642265,-18.58814284,32.29052964,-19.79021673,31.30021002,-19.67651919,32.12543412,-32.23986592,8.170785228,-27.12011527,11.66020904,-26.28954644,11.54088178,-25.31269444,10.72820049,-30.61251465,12.70587283,-25.85129869,-1.480097953,-1.444604586,-1.486159571,-1.478203876,-1.48932277
2.411713795,31.34126626,-24.92368596,31.76690459,-19.34866227,32.39357037,-19.37994752,31.42509091,-18.8995476,32.21919957,-28.02649655,8.427001238,-24.35362212,11.9249544,-24.84492912,11.7510271,-27.3255826,11.04406155,-32.50099322,12.8302334,-26.33277862,-1.497927827,-1.467942764,-1.510756673,-1.501442873,-1.514902955
2.428126263,31.46448706,-26.43876978,31.92663729,-20.10046093,32.55065129,-18.93754473,31.60050819,-18.07550283,32.36959722,-25.20512446,8.687178455,-21.95222398,12.19438315,-22.63463638,11.94957387,-31.14519553,11.39301875,-33.70251922,12.93055003,-27.27610136,-1.516636012,-1.492168888,-1.536237823,-1.525207684,-1.541404386
2.444650424,31.61827402,-28.22283019,32.29240738,-19.80549021,32.91940845,-18.06280714,31.9837657,-17.06216483,32.73512285,-23.02853545,8.964169424,-20.48669502,12.29181152,-23.02909988,11.96167465,-35.30372736,11.53903166,-33.45052152,12.86745502,-28.34514748,-1.535868852,-1.51675378,-1.561428804,-1.551220012,-1.567016726
2.461287037,31.75802021,-30.52993723,32.62546583,-18.31340243,33.26121451,-17.02573725,32.33634285,-16.15109584,33.07768194,-21.49355811,9.237172113,-18.82942938,12.38937579,-24.33791978,11.95368062,-34.17681267,11.71190942,-31.31485543,12.78536964,-29.70446539,-1.555889629,-1.542464781,-1.587670518,-1.579566211,-1.593367942
2.478036868,31.84237393,-34.04536732,32.82514478,-16.48788216,33.47456363,-16.15051008,32.55727149,-15.51729892,33.29575029,-20.5905119,9.242831117,-18.25354388,12.34964805,-26.52154479,11.83874916,-30.52125986,11.62207513,-28.7975513,12.60353311,-29.16889109,-1.576107963,-1.568303724,-1.613346319,-1.607620429,-1.619181426
2.494900686,31.91457721,-40.91877126,32.98598749,-14.94790947,33.65230091,-15.54849765,32.74028743,-15.13803402,33.48149344,-20.15062221,9.339244696,-17.68852201,12.3451531,-31.18704105,11.75827893,-27.3687304,11.49284322,-26.42783977,12.45653742,-27.4931207,-1.597660046,-1.59579886,-1.640194342,-1.638241753,-1.646288538
2.511879267,31.95641152,-49.31682319,33.03806776,-14.01968317,33.72226187,-15.39920963,32.81424574,-15.14458665,33.56147587,-20.17558529,9.327803185,-18.43170497,12.15697808,-28.56033571,11.54185322,-26.60357609,11.17714533,-26.17126199,12.17443253,-26.9617124,-1.620276938,-1.62276655,-1.666471405,-1.665920351,-1.672697951
2.528973394,31.97602416,-36.63140373,33.02543105,-13.71410508,33.72632416,-15.68665631,32.82196459,-15.54816173,33.57607642,-20.55821928,9.314667035,-19.34980044,11.909895,-24.18166171,11.28722204,-26.64445488,10.74239105,-27.12006824,11.84685031,-26.50882145,-1.644601614,-1.651590477,-1.69427746,-1.69436042,-1.700720626
2.546183851,32.10711883,-31.82178944,32.93957561,-14.0597508,33.65405185,-16.38800448,32.7536118,-16.40629405,33.51343009,-21.25272088,9.096726186,-21.33975658,11.42437872,-23.56252941,10.8147758,-26.88083828,10.1946297,-26.6484023,11.31420572,-27.83590192,-1.670386336,-1.678761516,-1.721026,-1.72019359,-1.727395899
2.563511431,32.30562182,-29.14363306,32.79043457,-15.07592056,33.51406422,-17.40617123,32.61798575,-17.74271777,33.38127975,-22.21464613,8.966613807,-24.49180419,10.96744722,-22.62228986,10.38935545,-27.09351738,9.708582603,-25.23101943,10.82301526,-31.04156207,-1.698680608,-1.707941499,-1.749891496,-1.746828591,-1.756143867
2.58095693,32.41586546,-27.72434372,32.6445577,-16.75301576,33.37217364,-18.53279994,32.48063954,-19.48360267,33.24531757,-23.36212813,8.559293882,-29.04470805,10.29671344,-24.75065783,9.750759818,-28.37677312,9.124178539,-23.3444987,10.11749353,-29.85511199,-1.727293634,-1.73466654,-1.777094152,-1.773422771,-1.782997325
2.598521152,32.41318692,-27.18007859,32.51582065,-19.18109362,33.24189401,-19.6050048,32.35452517,-21.52911397,33.1197404,-24.67076914,8.181417195,-38.24574313,9.611506038,-26.47034456,9.119530095,-30.01839033,8.611931491,-21.61949474,9.401198005,-27.16132414,-1.761097469,-1.764629439,-1.807771693,-1.803319186,-1.813496426
2.616204903,32.33154991,-27.25546747,32.35294622,-22.45599151,33.07166568,-20.59445389,32.18735868,-23.64543475,32.95413699,-26.11255904,7.600997158,-36.56148103,8.648853008,-32.59497483,8.155209337,-31.83319187,7.709118272,-19.43670937,8.402894551,-25.87228319,-1.791018879,-1.790693988,-1.8346225,-1.832434244,-1.84007963
2.634008998,32.12728883,-27.82755858,32.16223048,-25.93019323,32.86751937,-21.58169422,31.98460873,-25.36145957,32.75579045,-27.47268929,7.236503285,-31.21194241,7.730446236,-30.3703973,7.236647594,-34.22220402,6.921120376,-17.56733797,7.450058054,-24.53814673,-1.827394181,-1.821972451,-1.867025842,-1.86797275,-1.872213395
